NPI,Total_Payment_USDollars,Interaction,Teaching_Institute
1972569861.0,15378.82,32,0
1972569705.0,375060.39999999997,14,0
1972569655.0,15550.0,1,0
1972568269.0,2216.0,1,0
1972568087.0,54400.0,5,5
1972566644.0,16550.08,1,0
1972566172.0,10728.0,2,0
1972565182.0,17680.6,6,0
1972564201.0,39403.57,17,17
1972563906.0,54395.06,1,1
1972563864.0,2691.8900000000003,3,0
1972562668.0,77591.52,3,0
1972561157.0,16867.9,7,0
1972560894.0,262757.13,22,0
1972560662.0,163215.88,16,0
1972560597.0,8300.25,15,0
1972560324.0,793166.26,66,0
1972559615.0,34821.0,18,0
1972558773.0,292827.97,1,0
1972557015.0,42841.5,3,0
1972556413.0,20257.84,14,0
1972556207.0,59363.98,5,0
1972555696.0,36269.3,5,0
1972555480.0,1000.0,1,0
1972555472.0,323545.06,30,7
1972555217.0,91028.4,130,0
1972554756.0,47731.57,11,0
1972553576.0,23000.0,1,0
1972552784.0,30.0,1,1
1972552552.0,107722.81,11,0
1972552396.0,50585.91,7,7
1972551190.0,37275.0,1,0
1972547974.0,79469.57,37,5
1972545796.0,136910.99,39,0
1972545457.0,64520.91,5,1
1972544872.0,27695.43,1,1
1972544617.0,212005.38,11,11
1972543486.0,1803.0,3,0
1972543221.0,236235.37,12,0
1972538544.0,211842.13,8,0
1972537967.0,1359348.47,17,0
1972537090.0,8192.17,3,0
1972536035.0,403946.0,3,0
1972535284.0,10418.76,1,0
1972535011.0,872403.1,17,1
1972535003.0,131739.31,2,2
1972531788.0,116054.89,12,6
1972531275.0,7130.0,9,0
1972530988.0,2925.0,1,1
1972530699.0,661891.05,272,0
1972530517.0,8110.0,5,0
1972530293.0,122051.69,89,87
1972528719.0,67545.47,5,0
1972528214.0,20206.62,9,0
1972527950.0,14350.0,3,0
1972527810.0,259039.01,36,34
1972524429.0,6210.4400000000005,2,0
1972522555.0,5459.04,4,0
1972520799.0,60996.29,13,0
1972517811.0,16038.64,4,0
1972517464.0,1857594.44,9,0
1972517167.0,8900.0,1,1
1972515930.0,83174.4,457,456
1972514495.0,13400.0,4,4
1972512200.0,6000.0,2,0
1972511517.0,4002.2,2,0
1972511475.0,4584.4,3,0
1972511426.0,297619.96,149,149
1972511392.0,299787.03,94,19
1972510840.0,8677.5,2,0
1972510378.0,654668.69,123,1
1972508356.0,34078.37,1,0
1972506749.0,56366.520000000004,13,10
1972505519.0,63603.89,28,0
1972504066.0,45933.62,1,0
1972503993.0,95335.0,41,0
1972501948.0,98936.32,4,0
1972500932.0,38492.79,2,0
1972500254.0,35316.49,10,0
1972134013.0,180000.0,3,0
1972098820.0,289642.24,1,0
1972064764.0,69593.0,1,1
1972036341.0,35888.34,5,4
1972034841.0,59065.409999999996,3,3
1962995670.0,36365.82,10,0
1962945741.0,36366.0,4,4
1962943423.0,14746.46,3,0
1962943258.0,18687.12,15,0
1962933820.0,500.0,1,0
1962908848.0,32334.9,4,4
1962907386.0,208892.63,45,0
1962898262.0,11258.22,6,0
1962897504.0,16170.0,2,0
1962896555.0,28337.92,2,0
1962889634.0,22200.0,1,0
1962884734.0,515125.09,11,5
1962866657.0,41582.45,4,4
1962866467.0,84565.67,2,2
1962865410.0,109732.57,50,0
1962863266.0,120566.0,10,0
1962856880.0,230680.96,27,0
1962854463.0,20900.0,3,3
1962850586.0,1900.0,1,1
1962846642.0,15000.0,1,0
1962845198.0,161265.85,1,1
1962842591.0,50755.65,2,0
1962831149.0,72000.0,12,0
1962823997.0,5300.0,3,0
1962820696.0,49530.0,9,9
1962820373.0,89673.89,3,0
1962818872.0,17894.0,5,0
1962818526.0,63922.8,3,2
1962817130.0,19453.04,2,2
1962816843.0,68910.0,27,0
1962816629.0,25480.72,4,0
1962815795.0,34016.0,2,2
1962799775.0,169124.58,13,0
1962798652.0,11463.0,8,0
1962796839.0,71887.08,6,0
1962795963.0,10485.0,3,0
1962794842.0,597384.87,3,1
1962794198.0,5000.0,1,0
1962793661.0,415956.22000000003,19,0
1962791517.0,5068.85,1,0
1962790022.0,5071.5,3,0
1962780536.0,37920.0,10,0
1962778183.0,907774.44,117,0
1962773614.0,436663.83999999997,14,0
1962768812.0,90083.56,11,1
1962768671.0,58831.8,12,0
1962766253.0,164239.69,3,3
1962765982.0,390396.0,19,19
1962764662.0,47276.55,21,0
1962761353.0,14377.609999999999,3,3
1962761080.0,510311.63999999996,5,0
1962760074.0,566751.99,73,0
1962757690.0,7667.0,2,0
1962745133.0,20800.0,1,0
1962744334.0,121312.86,13,13
1962737692.0,23433.25,5,0
1962737080.0,418379.46,23,0
1962735167.0,900417.18,50,0
1962733998.0,650.0,1,0
1962732354.0,117227.45,17,0
1962730325.0,10200.0,3,3
1962727123.0,59731.119999999995,2,0
1962727008.0,178963.86,50,0
1962726653.0,56812.12,7,0
1962725440.0,124674.35,2,2
1962722876.0,336912.50999999995,7,0
1962720797.0,91666.86,21,0
1962720144.0,685937.93,34,0
1962718130.0,2654549.12,40,26
1962717785.0,6771.2,11,0
1962716001.0,1863051.84,135,0
1962714220.0,9759.63,1,0
1962699892.0,32663.0,2,0
1962692194.0,2016.0,1,0
1962690958.0,23372.66,12,0
1962684555.0,1306.6,1,0
1962684423.0,54622.22,14,5
1962676700.0,209545.49,17,13
1962676619.0,250.0,1,0
1962675967.0,696.39,1,0
1962674960.0,3981.0,5,0
1962674549.0,11800.0,7,0
1962674184.0,54167.2,9,0
1962672527.0,605316.33,19,12
1962671842.0,163780.0,1,0
1962668707.0,266050.66,44,0
1962668046.0,113414.59,46,0
1962667956.0,49235.23,7,0
1962667303.0,63421.57,2,0
1962666750.0,31300.0,2,0
1962665547.0,14736.0,1,1
1962664730.0,87662.55,18,0
1962664284.0,28423.1,4,0
1962664219.0,992186.15,54,3
1962663377.0,372624.08,160,0
1962660589.0,5724639.34,189,0
1962660175.0,11956.359999999999,3,0
1962657411.0,18328.43,2,0
1962652487.0,34689.6,1,0
1962651679.0,6130.0,4,0
1962651273.0,27362.5,1,1
1962651067.0,88174.11,1,0
1962649426.0,10428.97,1,1
1962648980.0,3103.0,1,0
1962645911.0,10490.0,2,0
1962645697.0,99922.4,23,0
1962645176.0,37125.0,2,2
1962645143.0,351079.0,7,0
1962644872.0,56615.880000000005,4,0
1962644658.0,22905.0,1,1
1962641332.0,113718.45000000001,3,0
1962639757.0,22950.0,1,1
1962639427.0,149770.69,141,0
1962639104.0,411.0,1,0
1962636423.0,80415.22,15,0
1962636159.0,46170.5,16,0
1962635110.0,447149.36,11,0
1962633610.0,96367.58,3,0
1962633438.0,14344.02,5,5
1962631341.0,3900.0,1,0
1962631101.0,26498.0,7,0
1962629600.0,400818.73,11,8
1962629188.0,714858.6900000001,63,0
1962629105.0,51352.36,35,0
1962622951.0,6500.0,5,5
1962617472.0,2487334.64,327,0
1962617274.0,59610.71,73,0
1962616730.0,500.0,1,1
1962611673.0,156544.53,48,0
1962611301.0,81021.74,20,20
1962609693.0,60156.49,1,0
1962608364.0,10570.0,3,0
1962607820.0,621305.82,71,0
1962607697.0,2218.0,1,0
1962606392.0,59130.509999999995,3,3
1962605345.0,3012.0,3,3
1962602797.0,4486.0,1,0
1962602607.0,16064.099999999999,10,0
1962601526.0,1480314.74,47,0
1962600965.0,33240.6,5,4
1962599092.0,89335.95,37,13
1962599084.0,6500.0,2,2
1962598714.0,2421.0,1,0
1962597641.0,7114.74,2,0
1962596734.0,23745.15,19,19
1962596551.0,19149.08,3,1
1962595439.0,3000.0,1,0
1962594580.0,225855.56,2,0
1962593947.0,255960.47,87,0
1962591156.0,17510.32,1,1
1962590828.0,80708.19,5,0
1962589390.0,3000.0,1,0
1962589085.0,550.0,1,0
1962587014.0,728173.31,97,0
1962586859.0,52366.28,42,0
1962586776.0,51772.43,7,0
1962586701.0,2274135.08,334,0
1962585745.0,1000.0,1,0
1962583179.0,10620.66,3,0
1962582098.0,8752.74,6,6
1962579706.0,355503.04,19,1
1962577171.0,285163.64,18,0
1962562827.0,3420.0,4,0
1962559302.0,296278.05,10,0
1962558288.0,4910.0,2,0
1962553479.0,102438.0,13,0
1962553321.0,5400.0,1,1
1962548537.0,41150.88,24,0
1962546952.0,91618.86,10,10
1962543389.0,34320.35,1,1
1962543280.0,2494146.41,316,0
1962542225.0,117528.38,15,0
1962541847.0,98275.37,14,0
1962528794.0,17842.47,2,0
1962527192.0,26715.4,66,66
1962521583.0,18486.0,2,0
1962519538.0,40510.15,4,0
1962519033.0,6125.0,2,0
1962517433.0,13863.69,24,24
1962515551.0,56700.0,3,0
1962515098.0,4266.0,4,0
1962513796.0,271696.39,15,0
1962513705.0,17007.54,12,0
1962510842.0,7727.63,3,0
1962510826.0,144189.97,30,27
1962510370.0,23242.5,4,0
1962509216.0,52599.05,6,6
1962508416.0,74857.25,41,36
1962507863.0,1125.0,3,0
1962504720.0,263696.77,7,0
1962504100.0,141096.18,17,0
1962502476.0,3806.75,3,3
1962498568.0,78533.0,9,0
1962497164.0,2222302.42,611,0
1962496620.0,1640.0,1,0
1962496125.0,8292.52,2,0
1962495283.0,193860.37,17,0
1962493874.0,100000.0,2,0
1962492611.0,400.0,1,0
1962492272.0,34619.74,2,1
1962491571.0,219641.2,8,0
1962491456.0,2827.5,1,1
1962491092.0,3020.15,1,0
1962490797.0,1099024.32,57,0
1962490771.0,8400.0,1,0
1962490631.0,515320.35,84,52
1962489070.0,904109.34,1,0
1962488668.0,75414.18,8,0
1962487991.0,3161.3,2,0
1962487330.0,2082470.57,23,4
1962486639.0,105.14,4,0
1962485326.0,5436.6,1,1
1962484998.0,448067.59,27,27
1962483727.0,53403.53,4,0
1962481911.0,59024.0,25,0
1962481879.0,624549.02,42,0
1962481143.0,115046.38,29,0
1962481085.0,124323.81999999999,3,3
1962480475.0,101710.86,34,0
1962479238.0,5050.0,1,0
1962478917.0,21323.9,1,0
1962478420.0,885092.85,16,16
1962478164.0,430701.47000000003,124,0
1962475806.0,24192.0,4,0
1962475699.0,6564.0,4,1
1962475541.0,207328.68,20,2
1962475533.0,224855.9,91,0
1962474882.0,102613.24,4,0
1962474643.0,43994.27,14,0
1962474247.0,95842.51,23,0
1962473660.0,35167.7,6,0
1962473496.0,4320.0,2,0
1962472241.0,1598275.26,211,0
1962471813.0,106357.08,1,0
1962471532.0,2250.0,5,0
1962471326.0,720.0,2,0
1962471128.0,4304.87,2,0
1962470336.0,143406.01,5,4
1962469809.0,38300.0,9,0
1962469585.0,71536.58,17,0
1962469361.0,141312.19999999998,4,1
1962469254.0,3952.26,2,0
1962468900.0,3914.0,3,3
1962467969.0,31308.09,11,0
1962467902.0,20000.0,1,1
1962466375.0,48084.4,10,10
1962465955.0,784910.65,58,0
1962465013.0,2000.0,2,2
1962464974.0,85622.5,1,0
1962464503.0,2944.16,4,1
1962463315.0,1645.0,1,1
1962462341.0,425541.37,12,0
1962461939.0,1341986.57,12,0
1962461822.0,43930.0,2,0
1962460923.0,53625.0,1,0
1962460915.0,139184.47,27,0
1962460618.0,75429.35,5,0
1962454470.0,7918.96,2,0
1962454298.0,18160.0,5,5
1962453803.0,38504.37,10,0
1962453092.0,3522.58,1,0
1962452474.0,298871.4,31,0
1962452185.0,4751.0,6,6
1962451823.0,4950.0,3,0
1962450221.0,1464449.3,104,0
1962448456.0,572705.68,57,0
1962445411.0,215000.0,1,0
1962443101.0,7663495.57,650,1
1962442699.0,442.5,1,0
1962441717.0,228165.71,18,0
1962440271.0,255055.64,14,11
1962439851.0,231577.75,26,0
1962439695.0,24157.53,2,0
1962439307.0,132518.23,35,35
1962436873.0,5144.0,7,5
1962435719.0,41676.29,14,0
1962434662.0,38121.96,130,0
1962434241.0,49277.28,179,0
1962433615.0,1500.0,1,0
1962433136.0,174040.3,13,0
1962432476.0,210464.76,30,1
1962432260.0,166693.92,38,0
1962431767.0,14436.32,4,0
1962431726.0,22196.7,3,0
1962430488.0,1621.04,4,0
1962430314.0,389145.1,49,0
1962428276.0,73667.87,28,0
1962427849.0,9093.75,7,0
1962427534.0,133729.09,13,0
1962426882.0,1199528.02,72,0
1962426692.0,135530.96,55,0
1962425280.0,39433.0,2,0
1962422469.0,51265.2,2,0
1962422337.0,45629.479999999996,8,0
1962421297.0,4563.0,1,0
1962419895.0,14010.5,48,48
1962416818.0,2760687.63,17,0
1962414342.0,31037.5,13,0
1962413799.0,32741.0,6,0
1962411462.0,5624.01,37,0
1962411231.0,44737.15,5,5
1962408047.0,156405.63,27,0
1962407510.0,192371.14,41,0
1962404996.0,2070.0,1,0
1962404723.0,1589.05,4,0
1962402321.0,188130.86000000002,10,6
1962064378.0,240767.5,7,0
1962061226.0,339035.42,36,0
1962056879.0,17114.0,4,0
1962042556.0,39650.0,1,1
1952941106.0,29568.0,77,77
1952932766.0,190.0,2,2
1952860850.0,5768.4,14,14
1952853095.0,99776.65,3,0
1952825796.0,2800.88,2,2
1952823403.0,117595.97,18,0
1952811044.0,2450588.61,21,0
1952807547.0,28228.2,26,26
1952797664.0,907493.8,20,0
1952795841.0,281407.9,18,17
1952788374.0,36807.61,41,0
1952784928.0,51585.2,26,0
1952784100.0,83061.0,2,0
1952782534.0,6000.0,3,0
1952782401.0,975219.9600000001,111,0
1952780934.0,117602.15,73,0
1952766925.0,320770.19,30,0
1952765299.0,45582.3,2,2
1952764458.0,148125.0,1,0
1952747735.0,107550.83,11,0
1952744773.0,2106.0,1,0
1952733032.0,105251.04,1,0
1952729956.0,13125.0,2,0
1952729741.0,52381.66,14,11
1952729717.0,183857.42,15,13
1952729535.0,1941.5,6,0
1952714636.0,41942.0,1,0
1952714032.0,438183.9,36,36
1952711574.0,95513.2,8,0
1952698847.0,67988.64,21,0
1952696635.0,1000.0,1,0
1952696569.0,8836.84,2,2
1952695710.0,4218.0,1,1
1952693293.0,668386.88,5,3
1952693129.0,51269.4,2,2
1952692014.0,45035.65,5,0
1952691750.0,2115674.97,5,0
1952690919.0,35.0,1,1
1952690505.0,26656.0,10,0
1952690026.0,29260.489999999998,2,0
1952686388.0,2718840.05,117,0
1952682783.0,305422.74,4,0
1952677858.0,9089.92,2,0
1952669962.0,15000.0,2,0
1952667818.0,85435.67,2,0
1952658247.0,6501.4,6,0
1952644718.0,4264.0,6,0
1952641094.0,26827.3,3,0
1952629255.0,24264.89,10,0
1952628679.0,495914.32,32,32
1952625675.0,17212.02,10,0
1952622045.0,45809.0,1,0
1952620478.0,246150.83,176,11
1952616690.0,14000.0,4,0
1952613960.0,6000.0,1,1
1952613127.0,72540.75,12,0
1952597858.0,43153.94,9,0
1952593634.0,10400.0,1,0
1952593576.0,788789.85,16,1
1952590929.0,11800.0,1,1
1952590408.0,31221.4,4,0
1952587743.0,19125.0,7,0
1952582785.0,64253.2,8,7
1952582314.0,4891.0,1,0
1952581027.0,27287.42,3,0
1952579153.0,84486.9,21,0
1952578536.0,197501.63,28,0
1952578262.0,10851.5,8,5
1952577967.0,14805.0,1,0
1952577884.0,20408.0,1,0
1952575888.0,5748.2,2,0
1952572216.0,49160.14,1,1
1952571317.0,144832.0,33,0
1952569147.0,31952.0,1,0
1952568271.0,13224.99,9,0
1952567984.0,20900.0,1,0
1952567125.0,10852.05,35,0
1952565103.0,38932.0,7,7
1952563926.0,37005.5,4,0
1952563660.0,7830.72,8,0
1952563355.0,323936.94,25,3
1952562647.0,6316.45,4,0
1952562324.0,252880.18000000002,3,0
1952561680.0,496524.29,9,0
1952561102.0,118797.68,2,0
1952560369.0,20600.0,4,0
1952555799.0,1106436.64,17,0
1952552341.0,184910.0,15,0
1952549180.0,250247.62,1,0
1952544561.0,41110.979999999996,2,0
1952544496.0,49190.69,14,0
1952543548.0,199465.95,15,15
1952542698.0,38618.34,11,11
1952539546.0,512214.56,18,0
1952539223.0,156698.38,17,0
1952538639.0,6640134.02,24,20
1952538456.0,29900.0,1,0
1952535155.0,4431.31,9,0
1952532475.0,2603.1,1,0
1952531790.0,566406.0,261,261
1952531204.0,17.55,1,0
1952531030.0,17200.0,2,2
1952530677.0,57956.3,8,0
1952528762.0,336008.5,58,0
1952523680.0,10500.0,3,3
1952523268.0,59476.64,9,0
1952523185.0,412732.0,114,114
1952522161.0,178099.0,33,0
1952521585.0,10945.0,2,0
1952519670.0,18087.56,5,0
1952518813.0,29466.0,13,0
1952515736.0,134989.03,3,3
1952515264.0,1638.0,2,0
1952514028.0,10875.0,2,0
1952513285.0,2912.28,1,0
1952512790.0,5135.0,7,0
1952512246.0,968120.99,3,0
1952511933.0,211665.84,15,15
1952508947.0,4500.0,1,0
1952508749.0,3120.0,2,2
1952508186.0,5080.0,2,2
1952507691.0,144258.41,28,0
1952507279.0,56069.05,27,4
1952506107.0,124661.95999999999,5,1
1952505521.0,38240.0,14,0
1952504045.0,38840.77,13,13
1952503674.0,33309.0,19,19
1952502718.0,273865.56,32,31
1952500589.0,213172.94,54,54
1952497687.0,814979.01,25,24
1952497075.0,23960.93,6,0
1952496754.0,2450.0,4,0
1952494833.0,733125.63,10,0
1952494163.0,38750.0,2,0
1952493843.0,20319.0,6,0
1952488256.0,57823.66,5,0
1952487829.0,640530.66,108,0
1952483380.0,829824.57,10,10
1952482994.0,8596.6,1,0
1952481145.0,1192431.29,33,0
1952480758.0,105.0,1,1
1952477366.0,44452.5,28,0
1952472805.0,28467.0,3,0
1952470312.0,500.0,1,0
1952470221.0,72369.05,8,0
1952467698.0,87562.0,2,2
1952466823.0,34482.93,1,0
1952461584.0,10263.900000000001,2,0
1952460826.0,135391.17,11,0
1952460479.0,19206.0,4,0
1952460172.0,981415.06,49,0
1952458994.0,53756.99,8,8
1952458937.0,2521711.6,2,2
1952458846.0,193876.0,101,0
1952457178.0,28634.3,13,0
1952455768.0,5000.0,1,1
1952451866.0,160226.81,15,0
1952450439.0,99113.06,225,0
1952450025.0,68.19,6,0
1952447997.0,1000.0,2,0
1952444044.0,2152.4399999999996,2,0
1952441651.0,69617.09,238,0
1952437600.0,3400.0,2,2
1952430019.0,40788.159999999996,8,0
1952428070.0,8824.880000000001,3,0
1952423816.0,6278.18,1,1
1952420705.0,334545.16,82,80
1952420580.0,71409.49,10,10
1952419863.0,162.0,1,0
1952417990.0,13716.5,3,0
1952416505.0,95019.08,13,0
1952416257.0,216838.65,44,0
1952415952.0,31273.85,2,0
1952414187.0,234761.48,10,8
1952412397.0,68342.74,21,0
1952410961.0,218149.06,36,0
1952410789.0,647454.45,93,0
1952410334.0,171175.95,22,7
1952409344.0,5797.35,8,0
1952409005.0,80966.66,6,6
1952407488.0,5174883.68,1481,1
1952405425.0,548238.07,30,0
1952403818.0,1129.0,2,0
1952401143.0,115932.41,38,38
1952400731.0,5000.0,1,0
1952399693.0,20369.01,7,0
1952398646.0,18593.0,4,0
1952398158.0,151196.89,33,0
1952397697.0,2896.4,1,1
1952397549.0,2808.0,2,0
1952396541.0,477164.0,18,0
1952395592.0,6750.0,2,0
1952395493.0,43423.909999999996,23,17
1952392318.0,14900.0,1,0
1952391716.0,63828.829999999994,21,12
1952391518.0,7535.0,3,0
1952390452.0,49291.29,15,0
1952390312.0,24682.06,34,34
1952388852.0,681974.45,58,0
1952388829.0,598407.98,7,0
1952386765.0,59373.41,38,0
1952386054.0,190745.55,67,0
1952385593.0,1013.0,1,0
1952384034.0,31329.56,4,0
1952383531.0,97600.0,3,0
1952383176.0,6223.25,3,0
1952382301.0,246.0,1,1
1952382061.0,20970.0,14,0
1952382038.0,518638.26,57,0
1952381980.0,35169.509999999995,3,1
1952378978.0,21116.04,13,0
1952378598.0,919318.73,33,0
1952378127.0,1014.0,2,0
1952377194.0,537533.4,3,0
1952377061.0,6607.61,3,0
1952375891.0,181946.05,25,0
1952375156.0,22690.21,2,1
1952374407.0,113747.88,16,0
1952373912.0,18300.0,2,0
1952373656.0,80989.12,98,0
1952372542.0,3740.93,7,1
1952372161.0,18140.63,2,2
1952372120.0,5587932.01,210,1
1952370066.0,7637.49,1,0
1952369977.0,824548.87,19,0
1952369621.0,2689431.57,256,25
1952368136.0,264877.4,16,16
1952366700.0,21816.32,3,0
1952366478.0,2196088.7600000002,364,0
1952366072.0,4796.08,3,0
1952364705.0,139616.95,24,0
1952364358.0,27475.17,17,17
1952363277.0,43109.25,7,0
1952363202.0,68028.53,8,3
1952359549.0,1853.92,3,0
1952359234.0,2700.0,1,1
1952358582.0,3366.5,2,2
1952358426.0,2800.0,1,0
1952358129.0,12530.0,2,0
1952356255.0,45675.0,14,0
1952355968.0,1616.52,2,0
1952355471.0,93189.0,25,0
1952355059.0,13817.0,2,0
1952353930.0,190220.0,10,0
1952353658.0,24048.39,7,0
1952352593.0,21374.989999999998,6,0
1952352007.0,6215.22,1,0
1952351009.0,299427.37,27,3
1952350985.0,557344.41,13,0
1952350829.0,176964.86,35,0
1952350621.0,29683.1,2,0
1952350597.0,18124.47,6,6
1952350126.0,17478.27,4,4
1952349888.0,205322.04,20,0
1952349813.0,6289794.25,405,0
1952349243.0,198991.4,5,3
1952346348.0,1182816.68,38,0
1952345324.0,315798.88,10,0
1952344947.0,31563.63,1,0
1952344566.0,27282.75,4,0
1952343923.0,28124.05,4,0
1952343212.0,170856.3,19,0
1952343113.0,586999.08,25,25
1952342339.0,71269.0,2,2
1952342214.0,24624.0,1,0
1952341844.0,258887.93,23,0
1952341497.0,47059.52,4,0
1952341414.0,3740.0,2,2
1952341315.0,2470.0,1,0
1952338378.0,5571.04,1,1
1952338048.0,137745.0,1,0
1952337735.0,16301.97,16,0
1952336737.0,3216.0,1,0
1952334948.0,9297.5,3,3
1952334476.0,69030.44,17,9
1952331944.0,9727.689999999999,2,0
1952331654.0,568437.31,178,178
1952331332.0,37092.24,2,2
1952328494.0,221064.24,14,0
1952327926.0,69076.5,9,9
1952326654.0,82326.73,2,1
1952325359.0,29196.81,10,10
1952322679.0,79924.5,12,12
1952321671.0,625314.53,3,0
1952321135.0,388992.75,24,22
1952320806.0,12280.0,4,4
1952318719.0,15501.66,13,0
1952318602.0,12550.0,5,0
1952318107.0,195160.5,12,12
1952317604.0,307557.7,2,0
1952316697.0,64079.8,9,9
1952315988.0,84054.89,20,20
1952315475.0,166768.26,5,5
1952310500.0,101050.58,8,7
1952309726.0,22268.79,1,0
1952309718.0,2400.0,1,0
1952309502.0,55000.0,3,0
1952309320.0,127671.83,23,0
1952308587.0,127267.96,2,0
1952307951.0,3163.48,4,0
1952304743.0,3872.0,1,0
1952302523.0,1174.83,20,0
1952301632.0,22639.5,11,0
1942950092.0,56152.0,10,10
1942892401.0,16469.44,2,2
1942867825.0,3637.6,29,29
1942750252.0,48893.0,20,0
1942743216.0,10069377.84,608,563
1942707880.0,1044.0,1,0
1942697297.0,119.81,1,0
1942695036.0,35500.0,1,0
1942669973.0,23147.0,1,1
1942662481.0,608.71,1,0
1942662127.0,2918956.37,5,2
1942658570.0,52.8,2,2
1942648738.0,12403.24,2,0
1942647078.0,165549.03,29,0
1942646450.0,19000.0,1,1
1942645775.0,243165.77,1,1
1942641162.0,878.65,2,2
1942641097.0,76.03,1,0
1942629274.0,9110.0,4,4
1942628904.0,87457.0,1,0
1942620562.0,69896.06,8,6
1942620448.0,8569.8,1,1
1942620216.0,23426.0,7,0
1942616404.0,36018.48,2,0
1942615489.0,20994.0,9,0
1942612049.0,675.0,4,4
1942610704.0,74392.07,1,1
1942599915.0,151772.88,4,4
1942599154.0,286429.04,15,0
1942597356.0,50110.0,7,0
1942597083.0,73106.94,14,1
1942596036.0,267793.5,7,6
1942594155.0,7150.0,2,0
1942590724.0,57312.8,23,0
1942590047.0,36830.0,3,0
1942588918.0,86652.91,32,0
1942576848.0,113999.81,92,0
1942575154.0,21260.440000000002,4,0
1942574199.0,1981319.72,177,0
1942573290.0,168543.29,16,0
1942566070.0,7575.0,1,1
1942564695.0,65619.0,10,0
1942564117.0,74101.49,5,0
1942557871.0,169898.0,18,18
1942546296.0,10200.0,1,0
1942543319.0,32221.15,17,17
1942542253.0,7693.23,2,0
1942535489.0,1611830.61,27,25
1942530571.0,4750.0,4,0
1942529227.0,137825.48,7,0
1942521216.0,192.0,1,0
1942519319.0,32570.2,7,6
1942519004.0,169795.85,9,8
1942516182.0,210243.59,27,27
1942515408.0,7355.28,3,3
1942514476.0,93660.67,3,2
1942513932.0,67064.2,2,0
1942511290.0,2025.0,2,0
1942508262.0,11050.0,2,0
1942507322.0,38960.5,5,0
1942499884.0,181274.76,12,10
1942498928.0,23240.0,8,0
1942496211.0,784679.33,34,0
1942493291.0,2640.09,1,0
1942489356.0,3480804.45,137,0
1942487699.0,160144.5,7,0
1942478524.0,179.89,1,1
1942473756.0,63085.48,1,0
1942473400.0,2070.0,1,0
1942468830.0,47502.17,9,0
1942468814.0,1494.85,2,0
1942468509.0,290899.12,3,0
1942464961.0,16609.7,3,0
1942464896.0,101494.75,1,0
1942463450.0,2106423.17,62,44
1942463377.0,765690.9,31,26
1942462734.0,9990.23,12,0
1942462601.0,7040.0,2,0
1942461132.0,541016.99,20,18
1942460761.0,147250.0,3,0
1942455423.0,52076.9,11,0
1942453618.0,4834.0,1,1
1942448618.0,86297.43,47,0
1942445952.0,654754.82,24,18
1942445648.0,33912.55,4,4
1942444609.0,1185395.23,111,92
1942443452.0,3530.0,4,4
1942443072.0,481591.47,20,15
1942442322.0,53447.42,21,0
1942442231.0,5319.0,3,3
1942437819.0,464529.7,130,130
1942437470.0,117.92,3,2
1942435375.0,2050.0,1,0
1942434212.0,65362.93,8,0
1942431135.0,440730.1,96,1
1942430715.0,6000.0,1,0
1942430491.0,4000.0,2,0
1942428412.0,12583.69,7,0
1942425350.0,303926.45,80,0
1942424536.0,736258.05,26,0
1942424528.0,1764554.6,265,1
1942422852.0,105707.7,1,0
1942421276.0,51750.0,1,0
1942418900.0,47734.590000000004,8,6
1942418744.0,11098.38,5,0
1942414594.0,7978.54,11,11
1942413349.0,2538.0,4,0
1942413273.0,48862.0,4,0
1942412564.0,2222158.87,50,50
1942412150.0,49072.0,6,0
1942410287.0,24720.0,1,1
1942409529.0,3500.0,1,0
1942408836.0,5200.0,2,1
1942407853.0,2370.0,3,3
1942406533.0,471413.94,175,0
1942405956.0,9300.0,4,0
1942405709.0,11500.0,4,0
1942404785.0,24000.0,1,1
1942404298.0,1480301.8800000001,33,0
1942403837.0,669396.75,10,1
1942403514.0,1500.0,1,0
1942403035.0,166786.12,1,0
1942402433.0,8017.0,2,0
1942401468.0,8833.89,6,4
1942395496.0,98885.93,13,0
