Physician_NPI,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Total_Invested_USDollars,Total_Earnings,Interaction
1073615225.0,Medline Industries LP,181038.9,260326.02,1
1063497428.0,Innovation Technologies Inc,8.01,260325.0,1
1093740367.0,Innovation Technologies Inc,8.01,260325.0,1
1609816479.0,"Centinel Spine, LLC",0.0,260000.0,3
1598116998.0,"SPR Therapeutics, Inc",0.0,259744.17,1
1134140932.0,"Midwest Surgical Alliance, LLC",39597.83,258178.63,1
1164624516.0,"Midwest Surgical Alliance, LLC",39597.83,258178.63,1
1225059025.0,"Midwest Surgical Alliance, LLC",39597.83,258178.63,1
1346276961.0,"Midwest Surgical Alliance, LLC",39597.83,258178.63,1
1538350830.0,"Midwest Surgical Alliance, LLC",39597.83,258178.63,1
1952527442.0,"Midwest Surgical Alliance, LLC",39597.83,258178.63,1
1598764128.0,Nanovis LLC,13428.97,257973.82,1
1376544916.0,"Provisio Medical, Inc.",100000.0,256500.0,1
1457348153.0,"OsteoCentric Technologies, Inc.",99997.0,255762.0,1
1033104435.0,US Retina LLC,148326.0,255692.0,1
1619984788.0,Convergent Dental Inc.,0.0,255016.63,1
1144617044.0,SiteSaver Inc.,0.0,254789.0,1
1477058170.0,SiteSaver Inc.,0.0,254789.0,1
1124195417.0,Milestone Scientific Inc.,2993.75,254628.7,1
1376710665.0,"Globus Medical, Inc.",0.0,251839.8,1
1174608442.0,"ENDOTRONIX, INC.",0.0,251280.1,1
1528026812.0,"Woven Orthopedic Technologies, LLC",0.0,251271.22,1
1588601488.0,"Tyber Medical, LLC",0.0,250899.0,1
1447331764.0,"Visby Medical, Inc.",0.0,250375.84,1
1972695054.0,Valencia Technologies Corporation,0.0,250006.0,1
1245222165.0,Valencia Technologies Corporation,0.0,250000.0,1
1295709004.0,Gramercy Extremity Orthopedics LLC,250000.0,250000.0,1
1376526814.0,Gramercy Extremity Orthopedics LLC,250000.0,250000.0,1
1457525701.0,Valencia Technologies Corporation,0.0,250000.0,1
1528036670.0,New Wave Endo-Surgical Corp.,250000.0,250000.0,1
1578721072.0,Gramercy Extremity Orthopedics LLC,250000.0,250000.0,1
1699719443.0,"Checkpoint Surgical, Inc",0.0,250000.0,2
1124221502.0,"OsteoCentric Technologies, Inc.",99997.0,249996.0,1
1356378723.0,Innovation Technologies Inc,8.01,249912.0,1
1730112335.0,Vektor Medical Inc.,25000.0,249303.68,1
1740293216.0,"4WEB, INC.",0.0,248590.86,1
1619037496.0,"OMNIlife science, Inc",0.0,245474.25,1
1518167485.0,"Preceptis Medical, Inc.",0.0,244279.0,1
1386639250.0,"Novapproach Spine, LLC",0.0,243837.0,1
1831930429.0,"Genmab U.S., Inc.",243009.66,243009.66,1
1962827303.0,"Genmab U.S., Inc.",243009.66,243009.66,1
1942408059.0,Lazurite Inc.,6000.0,242856.0,1
1124087721.0,ExThera Medical Corporation,242794.52,242794.52,1
1578567384.0,"Spinal Simplicity, LLC",0.0,242189.59,1
1841296720.0,Innovation Technologies Inc,8.01,241421.4,1
1467508846.0,Pristine Surgical LLC,241000.0,241000.0,1
1366478034.0,"CG&B, LLC",0.0,240970.93,1
1902223043.0,"CG&B, LLC",0.0,240970.93,1
1306826946.0,Innovation Technologies Inc,16.02,240300.0,2
1366411514.0,Innovation Technologies Inc,8.01,240300.0,1
1851351910.0,"SpectraWAVE, Inc",104465.75,238318.04,1
1841236825.0,Augmedics Inc.,8331.23,237978.39,1
1679613491.0,"Potrero Medical, Inc.",200000.0,236762.5,1
1689885816.0,"SpectraWAVE, Inc",0.0,235307.03,1
1447297775.0,Augmedics Inc.,0.0,235027.04,1
1770664583.0,Augmedics Inc.,0.0,235026.71,1
1053386565.0,"Alafair Biosciences, Inc.",0.0,234966.0,2
1437156213.0,"Novapproach Spine, LLC",0.0,233750.0,1
1952382756.0,"Phasor Health, LLC",55000.0,233571.43,1
1437492907.0,SiteSaver Inc.,6022.0,233417.0,1
1912906348.0,Nanovis LLC,8923.2,233048.28,1
1013995406.0,"ENDOTRONIX, INC.",0.0,230223.6,1
1649254848.0,"ENDOTRONIX, INC.",0.0,230223.6,1
1770762452.0,"ENDOTRONIX, INC.",0.0,230223.6,1
1578769188.0,Scientia Vascular,0.0,230069.32,1
1265583587.0,Lazurite Inc.,0.0,230000.0,1
1528026812.0,Kalitec Direct LLC,0.0,227322.43,1
1477644573.0,US Retina LLC,131846.0,227281.0,1
1881623114.0,"Alafair Biosciences, Inc.",0.0,227051.0,1
1114945540.0,"Zavation Medical Products, LLC",227037.58,227037.58,1
1396763728.0,"Zavation Medical Products, LLC",227037.58,227037.58,1
1457388985.0,"Cardio Flow, Inc.",250000.0,225000.0,1
1487635215.0,"Cardio Flow, Inc.",187500.0,225000.0,1
1780635607.0,"Cardio Flow, Inc.",150000.0,225000.0,1
1114987997.0,"Vantis Vascular, Inc.",224999.0,224999.0,1
1952344269.0,"Tyber Medical, LLC",0.0,223412.0,2
1134126501.0,Scientia Vascular,50000.0,223200.0,1
1134327745.0,"Contego Medical, Inc",0.0,222969.85,1
1063778413.0,"OMNIlife science, Inc",222442.5,222442.5,1
1861451874.0,"Spine Wave, Inc.",0.0,221305.0,1
1427232925.0,"Spinal Simplicity, LLC",0.0,220473.67,2
1962477513.0,"Preceptis Medical, Inc.",0.0,220294.0,1
1205834439.0,"Amaros, Inc.",135.0,220050.0,1
1881757268.0,"Phasor Health, LLC",50000.0,219600.0,1
1588844245.0,"SpectraWAVE, Inc",200712.33,219271.52,1
1215983481.0,"Spinal Simplicity, LLC",0.0,218709.48,1
1841276169.0,"Spinal Simplicity, LLC",0.0,218467.0,1
1861760985.0,"Spinal Simplicity, LLC",0.0,218461.53,1
1053376061.0,"GLW, Inc",100000.0,217500.0,1
1215016837.0,"GLW, Inc",100000.0,217500.0,1
1891778973.0,"GLW, Inc",100000.0,217500.0,1
1992769517.0,"GLW, Inc",100000.0,217500.0,1
1205863909.0,Vektor Medical Inc.,249999.35,216558.32,1
1427057165.0,"ENDOTRONIX, INC.",0.0,214894.18,1
1821081019.0,"Spinal Simplicity, LLC",0.0,213000.0,1
1275669913.0,"Woven Orthopedic Technologies, LLC",0.0,212666.7,1
1164666228.0,"SN Holdings, LLC",0.0,212409.87,2
1669637013.0,"SN Holdings, LLC",0.0,212409.87,2
1356306328.0,"SPR Therapeutics, Inc",0.0,210985.76,1
1760696389.0,"Amplify Surgical, Inc.",300000.0,208971.4,2
1396878013.0,"Imperative Care, Inc",130367.0,208747.0,1
1396008116.0,"OMNIlife science, Inc",208463.75,208463.75,1
1497741672.0,"Spinal Simplicity, LLC",50000.0,207670.39,1
1639159635.0,"Spinal Simplicity, LLC",0.0,207670.39,1
1164439550.0,"Spinal Simplicity, LLC",6100.0,206580.46,2
1144203258.0,Lazurite Inc.,100000.0,206238.42,1
1720097330.0,Shape Memory Medical Inc.,0.0,205686.64,1
1215976543.0,"Vantis Vascular, Inc.",205611.0,205611.0,1
1821040734.0,"CapsoVision, Inc.",0.0,204501.4,1
1922014331.0,"FHC, Inc.",0.0,204072.12,1
1447344338.0,"NovApproach Spine, LLC",0.0,203500.0,1
1598394595.0,"ENDOTRONIX, INC.",0.0,203265.63,1
1578666806.0,"Calyxo, Inc.",0.0,201798.5,1
1265419774.0,SiteSaver Inc.,0.0,201390.0,1
1912092800.0,Nanovis LLC,10469.04,201114.46,1
1427138395.0,"SpectraWAVE, Inc",200712.33,200712.13,1
1518914886.0,"OMNIlife science, Inc",0.0,200661.5,1
1508961756.0,Innovation Technologies Inc,8.01,200250.0,1
1104898055.0,"Optimotion Implants, LLC",0.0,200018.0,1
1942574736.0,Convergent Dental Inc.,0.0,200002.91,1
1043236623.0,DuraStat LLC,0.0,200000.0,1
1124141858.0,DuraStat LLC,0.0,200000.0,1
1215078647.0,"Saluda Medical Americas, Inc.",200000.0,200000.0,1
1578646535.0,"Checkpoint Surgical, Inc",0.0,200000.0,1
1619969987.0,Philadelphia Medical Management Company LLC,0.0,200000.0,1
1710924675.0,"Vantis Vascular, Inc.",200000.0,200000.0,1
1942250717.0,"Seigla Medical, Inc.",199999.8,199999.8,1
1154302347.0,"Vantis Vascular, Inc.",199999.0,199999.0,2
1942263272.0,Convergent Dental Inc.,0.0,199365.07,1
1679570683.0,"Provisio Medical, Inc.",98374.0,198374.0,1
1447364609.0,Applied Medical Corporation,0.0,196200.0,1
1548357064.0,"OsteoCentric Technologies, Inc.",0.0,195905.0,1
1942442231.0,Digital Diagnostics Inc.,4377.6,195897.6,1
1144251356.0,US Retina LLC,166174.0,193594.0,1
1134327745.0,"Imperative Care, Inc",38750.0,192465.0,1
1639175375.0,"Checkpoint Surgical, Inc",0.0,192248.15,1
1528000379.0,Nanovis LLC,9968.3,191494.45,1
1215919998.0,US Retina LLC,0.0,190857.0,2
1093785974.0,"Contego Medical, Inc",0.0,190376.81,1
1356304398.0,"Checkpoint Surgical, Inc",50000.31,190001.05,1
1992768519.0,"iCAD, Inc",0.0,189547.74,1
1467496828.0,Augmedics Inc.,0.0,188021.63,1
1265430029.0,"Spine Wave, Inc.",0.0,185105.0,1
1316938723.0,"Vantis Vascular, Inc.",185000.0,185000.0,1
1205806171.0,"OsteoCentric Technologies, Inc.",0.0,184779.0,1
1780682484.0,"Contego Medical, Inc",0.0,184712.87,1
1518960970.0,"Amaros, Inc.",112.5,183375.0,1
1912009523.0,"Hinge Health, Inc.",1750.56,181550.0,1
1427041557.0,Lazurite Inc.,0.0,181049.0,1
1215978747.0,Innovation Technologies Inc,8.01,180225.0,1
1780635607.0,"Vantis Vascular, Inc.",180001.0,180001.0,1
1659321248.0,"Cardio Flow, Inc.",200000.0,180000.0,1
1740275908.0,"TearOptix, Inc.",150115.0,178750.0,1
1215906029.0,Nanovis LLC,9249.82,177693.42,1
1841311479.0,"Spinal Surgical Strategies, Inc.",0.0,177625.0,1
1750368023.0,"Spinal Simplicity, LLC",22187.98,177136.84,1
1356378723.0,"Alafair Biosciences, Inc.",0.0,176800.0,1
1104851294.0,"Provisio Medical, Inc.",50000.0,176721.0,1
1578541280.0,Shape Memory Medical Inc.,0.0,176578.14,1
1538169875.0,"Novapproach Spine, LLC",0.0,176459.25,1
1356328355.0,"Insight Medical Systems, Inc.",150000.0,175953.31,1
1003886342.0,DuraStat LLC,28770.0,175886.0,1
1003013384.0,SiteSaver Inc.,0.0,175043.0,1
1801020177.0,SiteSaver Inc.,0.0,175043.0,1
1053409219.0,"Spinal Simplicity, LLC",0.0,174590.14,1
1114965159.0,"Spinal Simplicity, LLC",50000.0,174590.14,1
1013996701.0,Augmedics Inc.,0.0,174454.42,1
1518950203.0,"GLW, Inc",80000.0,174000.0,1
1790865954.0,"CapsoVision, Inc.",0.0,174000.0,1
1356328249.0,"BrainScope Company, Inc.",40261.0,172979.78,1
1679537823.0,SNAP Diagnostics LLC,0.0,172210.3,1
1427059682.0,Nanovis LLC,8860.49,170211.81,1
1255314522.0,"OMNIlife science, Inc",170172.5,170172.5,1
1558325951.0,"Viseon, Inc.",750.0,169916.16,1
1053372466.0,"Vantis Vascular, Inc.",169583.0,169583.0,1
1104853795.0,"Centinel Spine, LLC",96000.0,169474.0,3
1437212404.0,"SPR Therapeutics, Inc",0.0,167983.09,1
1285665000.0,Lazurite Inc.,0.0,167945.0,1
1821013020.0,"4WEB, INC.",0.0,167519.05,1
1255319869.0,ECENTIAL ROBOTICS,189398.84,167487.76,3
1225307523.0,"SpectraWAVE, Inc",0.0,167390.77,1
1346283348.0,"4WEB, INC.",0.0,167277.12,1
1225143084.0,"Siesta Medical, Inc.",0.0,165502.0,1
1851371769.0,Augmedics Inc.,0.0,164517.53,1
1790812162.0,"Imperative Care, Inc",42500.0,164500.0,1
1033133772.0,Innovation Technologies Inc,8.01,163948.68,1
1083668883.0,"OMNIlife science, Inc",163906.25,163906.25,1
1538367040.0,"Spinal Simplicity, LLC",0.0,163846.13,1
1174521116.0,"Vantis Vascular, Inc.",162651.0,162651.0,1
1770785883.0,DuraStat LLC,0.0,162511.0,1
1881808269.0,Convergent Dental Inc.,0.0,162314.35,1
1174587422.0,"Spinal Simplicity, LLC",0.0,160957.0,1
1396717120.0,Applied Medical Corporation,0.0,160884.0,1
1205833142.0,Innovation Technologies Inc,8.01,160200.0,1
1205948254.0,Innovation Technologies Inc,8.01,160200.0,1
1396793089.0,Innovation Technologies Inc,8.01,160200.0,1
1598753758.0,Innovation Technologies Inc,8.01,160200.0,1
1164687893.0,New Wave Endo-Surgical Corp.,160000.0,160000.0,1
1275588246.0,"4WEB, INC.",0.0,159000.0,1
1790766848.0,"Imperative Care, Inc",56354.0,157983.0,1
1316952864.0,"Tyber Medical, LLC",0.0,157466.0,1
1306008297.0,Lazurite Inc.,0.0,157009.0,1
1639148208.0,"Zimmer Biomet Holdings, Inc.",184100.54,156966.18,1
1023065182.0,"Preceptis Medical, Inc.",0.0,155597.0,1
1740389501.0,"ENDOTRONIX, INC.",0.0,155498.12,1
1437375391.0,"Vantis Vascular, Inc.",154459.0,154459.0,1
1265407878.0,Innovation Technologies Inc,8.01,153750.0,1
1598721722.0,"Shoulder Innovations, Inc.",0.0,153448.93,1
1699913343.0,"Smarter Devices, LLC",100000.0,153378.61,1
1841279171.0,Vektor Medical Inc.,218597.29,152806.52,1
1699712273.0,"Novapproach Spine, LLC",0.0,151250.0,1
1003809484.0,"SPR Therapeutics, Inc",0.0,150952.84,1
1700879186.0,"SPR Therapeutics, Inc",0.0,150952.84,1
1255446506.0,"ENDOTRONIX, INC.",0.0,150857.94,1
1285746610.0,"ENDOTRONIX, INC.",0.0,150857.94,1
1386810588.0,"ENDOTRONIX, INC.",0.0,150857.94,1
1891998944.0,"ENDOTRONIX, INC.",0.0,150857.94,1
1992713374.0,"ENDOTRONIX, INC.",0.0,150857.94,1
1821064569.0,"Imperative Care, Inc",50000.0,150855.0,1
1457356933.0,"SN Holdings, LLC",0.0,150705.86,2
1164628921.0,DuraStat LLC,0.0,150353.0,1
1497792725.0,DuraStat LLC,0.0,150352.0,1
1194801944.0,CurveBeam LLC,500000.0,150259.0,1
1811058969.0,Convergent Dental Inc.,0.0,150001.51,1
1023088408.0,Convergent Dental Inc.,0.0,150001.5,1
1023040748.0,Lazurite Inc.,150000.0,150000.0,1
1053335083.0,Gramercy Extremity Orthopedics LLC,150000.0,150000.0,1
1174567721.0,"Centinel Spine, LLC",0.0,150000.0,2
1184796484.0,"Centinel Spine, LLC",0.0,150000.0,1
1366618530.0,DuraStat LLC,150000.0,150000.0,1
1447204854.0,DuraStat LLC,0.0,150000.0,1
1487778239.0,"Centinel Spine, LLC",0.0,150000.0,1
1740260041.0,AxioMed LLC,0.0,150000.0,1
1750378931.0,Convergent Dental Inc.,0.0,150000.0,1
1861678591.0,DuraStat LLC,50000.0,150000.0,1
1992769608.0,"Centinel Spine, LLC",0.0,150000.0,1
1952399206.0,"OsteoCentric Technologies, Inc.",0.0,149982.0,1
1508912387.0,Vektor Medical Inc.,150000.0,149581.52,1
1447451539.0,"Spinal Simplicity, LLC",0.0,149473.67,1
1528019239.0,"BrainScope Company, Inc.",7901.0,149198.08,1
1558344507.0,Spineology Inc.,140000.0,149075.0,1
1346284486.0,"Amplify Surgical, Inc.",100000.0,147705.96,1
1083672463.0,"Manual Surgical Sciences, LLC",0.0,147524.91,1
1083723324.0,"SPR Therapeutics, Inc",0.0,147112.13,1
1134289994.0,"Alafair Biosciences, Inc.",0.0,146933.0,1
1134153505.0,DuraStat LLC,38363.0,146713.0,1
1073503330.0,"Novapproach Spine, LLC",50001.0,146251.0,1
1265625941.0,"Millennium Spine, LLC",0.0,145477.0,1
1083666259.0,"BrainScope Company, Inc.",4428.0,144409.59,1
1770548505.0,"Cardio Flow, Inc.",116000.0,144000.0,1
1619977345.0,US Retina LLC,83438.0,143820.0,1
1154362770.0,US Retina LLC,83438.0,143633.0,1
1467471854.0,"Provisio Medical, Inc.",100000.0,143560.0,1
1033116074.0,US Retina LLC,83086.0,143280.0,1
1619003589.0,"SPR Therapeutics, Inc",0.0,142815.31,1
1003942830.0,"HeartFlow, Inc.",0.0,142700.0,1
1639172034.0,IQ Med LLC,2086.0,142677.0,1
1447204854.0,"Globus Medical, Inc.",0.0,142564.7,1
1770791709.0,"Globus Medical, Inc.",0.0,142564.7,1
1427162395.0,US Retina LLC,83086.0,142108.0,1
1407835531.0,"Spinal Simplicity, LLC",0.0,141422.7,2
1033198072.0,"SN Holdings, LLC",0.0,141321.1,2
1083659007.0,"SN Holdings, LLC",0.0,141321.1,2
1174527113.0,"SN Holdings, LLC",0.0,141321.1,2
1316927163.0,"SN Holdings, LLC",0.0,141321.1,2
1326026451.0,"SN Holdings, LLC",0.0,141321.1,2
1467431403.0,"SN Holdings, LLC",0.0,141321.1,2
1558582692.0,"SN Holdings, LLC",0.0,141321.1,2
1598743692.0,"SN Holdings, LLC",0.0,141321.1,2
1619956661.0,"SN Holdings, LLC",0.0,141321.1,2
1669450680.0,"SN Holdings, LLC",0.0,141321.1,2
1679676720.0,"SN Holdings, LLC",0.0,141321.1,2
1821076860.0,"SN Holdings, LLC",0.0,141321.1,2
1902884133.0,"SN Holdings, LLC",0.0,141321.1,2
1558467027.0,"Shoulder Innovations, Inc.",0.0,141269.67,1
1194777060.0,"SN Holdings, LLC",0.0,141235.59,2
1306023460.0,Archimmune Therapeutics Inc.,0.0,141138.66,1
1083658926.0,Gramercy Extremity Orthopedics LLC,140000.0,140000.0,1
1578571832.0,NanoFuse Biologics LLC,0.0,140000.0,1
1952578627.0,Gramercy Extremity Orthopedics LLC,140000.0,140000.0,1
1124032057.0,CENTERLINE BIOMEDICAL INC.,0.0,138600.0,1
1437103595.0,CENTERLINE BIOMEDICAL INC.,0.0,138600.0,1
1710140595.0,"Globus Medical, Inc.",0.0,138547.2,1
1437376795.0,Scientia Vascular,73900.0,137897.4,1
1285632067.0,"Zimmer Biomet Holdings, Inc.",161552.56,137741.52,1
1497042147.0,"SPR Therapeutics, Inc",0.0,135743.13,1
1457316374.0,"Viseon, Inc.",8360.0,135244.6,1
1407835135.0,Intellijoint Surgical Inc.,106548.48,135175.59,1
1609863802.0,"4WEB, INC.",0.0,134184.4,1
1568925600.0,Anser Implants Holding BV,0.0,134158.64,1
1669423026.0,Augmedics Inc.,0.0,133966.48,1
1013996701.0,"Globus Medical, Inc.",0.0,133697.4,1
1861471369.0,"Globus Medical, Inc.",0.0,133697.4,1
1538109160.0,US Retina LLC,0.0,133676.0,1
1003810896.0,"Spinal Simplicity, LLC",0.0,132958.79,1
1881684918.0,"Woven Orthopedic Technologies, LLC",0.0,132583.3,1
1811926017.0,"Genesis Software Innovations, LLC",0.0,131990.57,1
1144237660.0,Innovation Technologies Inc,8.01,130763.25,1
1003871294.0,"Vantis Vascular, Inc.",130001.0,130001.0,1
1063464089.0,Valencia Technologies Corporation,0.0,129725.0,1
1679538235.0,"OsteoCentric Technologies, Inc.",0.0,129031.0,1
1902028947.0,Augmedics Inc.,0.0,128811.05,1
1497858294.0,"Smarter Devices, LLC",75000.0,128485.12,1
1720250228.0,"Agile Devices, Inc.",106500.0,127023.04000000001,11
1588629943.0,"Tyber Medical, LLC",0.0,126915.0,1
1245296391.0,"4WEB, INC.",0.0,126897.13,1
1306917372.0,"Shoulder Innovations, Inc.",0.0,126893.2,1
1639165483.0,"Providence Medical Technology, Inc.",126560.0,126560.0,1
1932505864.0,"Imperative Care, Inc",45071.0,126373.0,1
1023037413.0,CENTERLINE BIOMEDICAL INC.,0.0,126174.66,1
1245293505.0,"HeartFlow, Inc.",0.0,126046.91,1
1245230127.0,Valencia Technologies Corporation,0.0,125020.0,1
1033119037.0,CENTERLINE BIOMEDICAL INC.,0.0,125004.6,1
1013017821.0,"Checkpoint Surgical, Inc",0.0,125000.31,1
1043521198.0,"OrthoFundamentals, LLC",125000.0,125000.0,1
1124001318.0,Lazurite Inc.,75000.0,125000.0,1
1154485514.0,Gramercy Extremity Orthopedics LLC,125000.0,125000.0,1
1437444759.0,Lazurite Inc.,0.0,125000.0,1
1629020532.0,Vasorum USA Inc.,125000.0,125000.0,1
1891938916.0,"OrthoFundamentals, LLC",125000.0,125000.0,1
1780624239.0,"Phasor Health, LLC",0.0,124800.0,1
1114053386.0,"BrainScope Company, Inc.",24245.0,124245.32,1
1700834777.0,"BrainScope Company, Inc.",24245.0,124245.32,1
1386665735.0,"Tyber Medical, LLC",0.0,123984.0,1
1699725945.0,"4WEB, INC.",0.0,123831.11,1
1922042068.0,"Viseon, Inc.",0.0,123827.76,1
1306966916.0,"Alafair Biosciences, Inc.",0.0,122101.0,1
1669585816.0,Responsive Arthroscopy Inc,0.0,120883.29,1
1750374724.0,"Spinal Simplicity, LLC",0.0,120700.0,1
1417061359.0,Applied Medical Corporation,0.0,120663.0,1
1427116268.0,"Preceptis Medical, Inc.",0.0,120190.0,1
1225012719.0,Lazurite Inc.,0.0,120000.0,2
1598749699.0,Lazurite Inc.,0.0,120000.0,2
1659311389.0,Access Vascular Inc,0.0,120000.0,1
1225065451.0,Shape Memory Medical Inc.,0.0,119791.06,1
1902096555.0,"Vantis Vascular, Inc.",119585.0,119585.0,1
1548267529.0,"Vantis Vascular, Inc.",119583.0,119583.0,1
1891776159.0,"Woven Orthopedic Technologies, LLC",0.0,119496.0,1
1588871388.0,Augmedics Inc.,0.0,119316.56,1
1548381171.0,"SmartPractice Allergen Bank, L.L.C.",0.0,119094.0,1
1609875020.0,"SmartPractice Allergen Bank, L.L.C.",0.0,119094.0,1
1952454472.0,"Amplify Surgical, Inc.",120000.0,118710.72,2
1134327745.0,Access Vascular Inc,0.0,118279.67,1
1043474810.0,"Alafair Biosciences, Inc.",0.0,117865.0,1
1134174352.0,Augmedics Inc.,0.0,117513.36,1
1447288253.0,"Spinal Simplicity, LLC",0.0,117150.0,1
1891766895.0,"Spinal Simplicity, LLC",0.0,117150.0,1
1114021110.0,"Spinal Simplicity, LLC",0.0,116393.42,1
1417343286.0,"Spinal Simplicity, LLC",100000.0,116393.42,1
1457456535.0,"Spinal Simplicity, LLC",0.0,116393.42,1
1689627846.0,"Spinal Simplicity, LLC",0.0,116393.42,1
1760592448.0,"Spinal Simplicity, LLC",0.0,116393.42,1
1851495857.0,"Spinal Simplicity, LLC",0.0,116393.42,1
1891004388.0,"Spinal Simplicity, LLC",0.0,116393.42,1
1982736682.0,Convergent Dental Inc.,0.0,116265.15,1
1417978016.0,"4WEB, INC.",0.0,115904.68,1
1164405536.0,"Vantis Vascular, Inc.",115800.0,115800.0,1
1467620286.0,"Agile Devices, Inc.",50000.0,114758.41,3
1578516092.0,"SPR Therapeutics, Inc",0.0,114571.71,1
1497858294.0,"Phasor Health, LLC",25000.0,114285.71,1
1952379737.0,ExThera Medical Corporation,114164.38,114164.38,1
1740289446.0,"ENDOTRONIX, INC.",0.0,114001.19,1
1477660249.0,"Preceptis Medical, Inc.",0.0,113869.0,1
1851437131.0,"Providence Medical Technology, Inc.",113706.0,113706.0,1
1437394947.0,US Retina LLC,65923.0,113641.0,1
1982880605.0,US Retina LLC,65923.0,113641.0,1
1134206444.0,Lazurite Inc.,0.0,112389.2,1
1346205168.0,"CapsoVision, Inc.",0.0,112375.0,1
1487698791.0,"CapsoVision, Inc.",0.0,112375.0,1
1386638674.0,PAINTEQ LLC,12000.0,112000.0,1
1174736599.0,"Amplify Surgical, Inc.",135000.0,111597.73999999999,2
1104829241.0,US Retina LLC,0.0,111558.0,1
1275584047.0,US Retina LLC,0.0,111558.0,1
1376546549.0,US Retina LLC,0.0,111558.0,1
1457354607.0,US Retina LLC,0.0,111558.0,1
1588667620.0,US Retina LLC,0.0,111558.0,1
1760485916.0,US Retina LLC,0.0,111558.0,1
1891798039.0,US Retina LLC,0.0,111558.0,1
1013222660.0,"Spinal Simplicity, LLC",0.0,111500.0,1
1093849069.0,"Spinal Simplicity, LLC",0.0,111500.0,1
1285748657.0,"Spinal Simplicity, LLC",0.0,111500.0,1
1326230442.0,"Spinal Simplicity, LLC",0.0,111500.0,1
1487610275.0,"Spinal Simplicity, LLC",0.0,111500.0,1
1497770457.0,"Spinal Simplicity, LLC",0.0,111500.0,1
1831303106.0,"Spinal Simplicity, LLC",0.0,111500.0,1
1831381821.0,"Spinal Simplicity, LLC",0.0,111500.0,1
1942291810.0,"Spinal Simplicity, LLC",0.0,111500.0,1
1932296019.0,I/O Urology Corp.,100000.0,111000.0,2
1205276854.0,Milestone Scientific Inc.,2993.75,110915.2,1
1013980952.0,"Woven Orthopedic Technologies, LLC",0.0,110833.3,1
1457320186.0,Access Vascular Inc,0.0,110576.28,1
1629060694.0,Valencia Technologies Corporation,0.0,110000.0,1
1821029562.0,Valencia Technologies Corporation,0.0,110000.0,1
1134153505.0,"Aegis Spine, Inc.",0.0,109956.0,1
1437157138.0,"Contego Medical, Inc",0.0,109811.78,1
1578519807.0,"BrainScope Company, Inc.",25884.0,109760.7,1
1275523722.0,Digital Diagnostics Inc.,2443.72,109356.47,1
1457611865.0,Digital Diagnostics Inc.,2443.72,109356.47,1
1538159207.0,Digital Diagnostics Inc.,2443.72,109356.47,1
1932410867.0,Digital Diagnostics Inc.,2443.72,109356.47,1
1124065941.0,"Spinal Simplicity, LLC",0.0,109230.8,1
1942274105.0,"Spinal Simplicity, LLC",0.0,109230.8,1
1275643322.0,Joint Jack Company LLC,214000.0,109140.0,1
1659371748.0,"GLW, Inc",50000.0,108750.0,1
1053400366.0,ORTHALIGN INC,108589.57,108589.57,1
1811083553.0,"Midwest Surgical Alliance, LLC",16638.13,108480.90999999999,2
1336192301.0,"SN Holdings, LLC",0.0,108236.16,2
